"Gateway Receive Time","Air pressure (Pa)","PAR","Relative humidity (%)","Temperature","Soil Temperature","Soil Relative Permittivity","Soil Electric Conductivity (dS/m)","YYYYMMDD","   TG","   TN","   TX"," T10N","   RH","   PG","   PX","   PN","   UG","   UX","   UN"," EV24",,,,,
2021-07-16 08:11:49,0,,,,"17.48","10.42","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 08:32:09,"102.097","20.3","82.8984375","17.93",,,,,,,,,,,,,,,,,,,,,
2021-07-16 08:35:27,0,,,,"17.48","10.53","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 08:55:47,"102.115","23.32","82.783203125","17.73",,,,,,,,,,,,,,,,,,,,,
2021-07-16 08:59:04,0,,,,"17.48","10.56","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 09:19:24,"102.122","44.35","83.02734375","18.09",,,,,,,,,,,,,,,,,,,,,
2021-07-16 09:22:42,0,,,,"17.48","10.42","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 09:43:02,"102.149","56.84","82.5947265625","18.84",,,,,,,,,,,,,,,,,,,,,
2021-07-16 10:04:19,"102.13","61.47","81.4052734375","20.11",,,,,,,,,,,,,,,,,,,,,
2021-07-16 10:06:40,0,,,,"17.51","10.59","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 10:27:01,"102.16","41.64","80.19921875","20.39",,,,,,,,,,,,,,,,,,,,,
2021-07-16 10:30:19,0,,,,"17.56","10.37","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 10:50:40,"102.184","47.56","78.7490234375","20.18",,,,,,,,,,,,,,,,,,,,,
2021-07-16 10:53:57,0,,,,"17.56","10.45","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 11:14:18,"102.176","36.26","77.705078125","20.17",,,,,,,,,,,,,,,,,,,,,
2021-07-16 11:17:36,0,,,,"17.56","10.53","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 11:37:57,"102.195","29.98","77.7265625","20.02",,,,,,,,,,,,,,,,,,,,,
2021-07-16 11:41:14,0,,,,"17.56","10.45","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 12:01:35,"102.201","30.73","77.677734375","19.68",,,,,,,,,,,,,,,,,,,,,
2021-07-16 12:03:53,0,,,,"17.59","10.37","0.024",,,,,,,,,,,,,,,,,,
2021-07-16 12:24:40,"102.207","39.66","77.869140625","19.75",,,,,,,,,,,,,,,,,,,,,
2021-07-16 12:48:19,"102.209","45.73","77.171875","20.29",,,,,,,,,,,,,,,,,,,,,
2021-07-16 12:51:36,0,,,,"17.65","10.4","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 13:11:57,"102.213","44.08","75.5654296875","20.84",,,,,,,,,,,,,,,,,,,,,
2021-07-16 13:15:15,0,,,,"17.67","10.56","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 13:35:36,"102.235","47.77","75.513671875","21.28",,,,,,,,,,,,,,,,,,,,,
2021-07-16 14:00:44,0,,,,"17.73","10.32","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 14:19:53,"102.221","28.77","71.158203125","21.4",,,,,,,,,,,,,,,,,,,,,
2021-07-16 14:23:10,0,,,,"17.73","10.32","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 14:43:32,"102.215","40.95","70.5146484375","21.78",,,,,,,,,,,,,,,,,,,,,
2021-07-16 14:46:49,0,,,,"17.78","10.51","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 15:07:11,"102.216","41.98","69.740234375","22.3",,,,,,,,,,,,,,,,,,,,,
2021-07-16 15:10:28,0,,,,"17.81","10.32","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 15:30:50,"102.225","37.05","66.0791015625","22.77",,,,,,,,,,,,,,,,,,,,,
2021-07-16 15:54:30,"102.218","32.67","66.6689453125","22.43",,,,,,,,,,,,,,,,,,,,,
2021-07-16 15:57:38,0,,,,"17.89","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 16:15:08,"102.222","25.43","67.7900390625","21.92",,,,,,,,,,,,,,,,,,,,,
2021-07-16 16:18:25,0,,,,"17.92","10.34","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 16:42:04,0,,,,"17.92","10.29","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 17:08:11,0,,,,"17.95","10.42","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 17:52:10,"102.263","10.79","71.0478515625","19.55",,,,,,,,,,,,,,,,,,,,,
2021-07-16 17:54:29,0,,,,"17.95","10.37","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 18:12:47,"102.28","7.47","72.11328125","18.94",,,,,,,,,,,,,,,,,,,,,
2021-07-16 18:16:04,0,,,,"17.95","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 18:36:24,"102.31","3.67","73.6376953125","18.38",,,,,,,,,,,,,,,,,,,,,
2021-07-16 18:39:42,0,,,,"17.95","10.32","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 19:00:02,"102.319","2.56","75.8642578125","17.87",,,,,,,,,,,,,,,,,,,,,
2021-07-16 19:03:19,0,,,,"17.92","10.32","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 19:23:39,"102.345","0.91","77.6171875","17.46",,,,,,,,,,,,,,,,,,,,,
2021-07-16 19:26:57,0,,,,"17.92","10.37","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 19:47:16,"102.375","0.32","79.2119140625","17.13",,,,,,,,,,,,,,,,,,,,,
2021-07-16 19:50:34,0,,,,"17.92","10.21","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 20:08:33,"102.395","0.05","80.953125","16.88",,,,,,,,,,,,,,,,,,,,,
2021-07-16 20:10:53,0,,,,"17.89","10.29","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 20:31:13,"102.393",0,"81.9765625","16.71",,,,,,,,,,,,,,,,,,,,,
2021-07-16 20:54:50,"102.396",0,"82.7763671875","16.55",,,,,,,,,,,,,,,,,,,,,
2021-07-16 20:57:51,0,,,,"17.84","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 21:18:10,"102.414",0,"83.23046875","16.29",,,,,,,,,,,,,,,,,,,,,
2021-07-16 21:21:12,0,,,,"17.84","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 21:41:30,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16 21:47:00,0,,,,"17.84","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 22:07:19,"102.429",0,"85.041015625","15.86",,,,,,,,,,,,,,,,,,,,,
2021-07-16 22:08:00,0,,,,"17.78","10.26","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 22:27:39,"102.428",0,"85.2958984375","15.73",,,,,,,,,,,,,,,,,,,,,
2021-07-16 22:30:40,0,,,,"17.78","10.24","0.023",,,,,,,,,,,,,,,,,,
2021-07-16 22:50:59,"102.417",0,"85.1875","15.34",,,,,,,,,,,,,,,,,,,,,
2021-07-16 22:54:00,0,,,,"17.73","10.16","0.022",,,,,,,,,,,,,,,,,,
2021-07-16 23:14:19,"102.423",0,"84.8818359375","14.74",,,,,,,,,,,,,,,,,,,,,
2021-07-16 23:17:20,0,,,,"17.7","10.32","0.022",,,,,,,,,,,,,,,,,,
2021-07-16 23:37:39,"102.426",0,"84.939453125","14.17",,,,,,,,,,,,,,,,,,,,,
2021-07-16 23:40:40,0,,,,"17.65","10.37","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 00:00:58,"102.422",0,"85.2724609375","13.71",,,,,,,,,,,,,,,,,,,,,
2021-07-17 00:21:57,"102.444",0,"85.798828125","13.38",,,,,,,,,,,,,,,,,,,,,
2021-07-17 00:24:18,0,,,,"17.53","10.24","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 00:44:36,"102.442",0,"86.2001953125","13.16",,,,,,,,,,,,,,,,,,,,,
2021-07-17 01:07:56,"102.451",0,"86.47265625","12.9",,,,,,,,,,,,,,,,,,,,,
2021-07-17 01:10:57,0,,,,"17.42","10.26","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 01:31:15,"102.444",0,"86.5693359375","12.55",,,,,,,,,,,,,,,,,,,,,
2021-07-17 01:34:16,0,,,,"17.37","10.18","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 01:54:34,"102.444",0,"86.923828125","12.37",,,,,,,,,,,,,,,,,,,,,
2021-07-17 02:17:53,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17 02:18:33,"102.426",0,"87.18359375","12.17",,,,,,,,,,,,,,,,,,,,,
2021-07-17 02:20:22,0,,,,"17.26","10.24","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 02:43:57,0,,,,"17.12","10.29","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 03:04:15,"102.437","0.05","87.4375","11.78",,,,,,,,,,,,,,,,,,,,,
2021-07-17 03:07:33,0,,,,"17.12","10.16","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 03:27:51,"102.438","0.6","87.46875","11.49",,,,,,,,,,,,,,,,,,,,,
2021-07-17 03:31:08,0,,,,"17.06","10.29","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 03:54:43,0,,,,"17.01","10.26","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 04:15:01,"102.44","3.96","88.0546875","11.66",,,,,,,,,,,,,,,,,,,,,
2021-07-17 04:15:09,0,,,,"16.95","10.16","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 04:35:36,"102.465","7.37","88.4111328125","12.11",,,,,,,,,,,,,,,,,,,,,
2021-07-17 04:38:53,0,,,,"16.92","10.29","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 04:59:12,"102.46","9.28","88.880859375","13.12",,,,,,,,,,,,,,,,,,,,,
2021-07-17 05:02:29,0,,,,"16.92","10.18","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 05:22:48,"102.452","14.13","89.373046875","14.62",,,,,,,,,,,,,,,,,,,,,
2021-07-17 05:26:05,0,,,,"16.9","10.29","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 05:46:25,"102.476","23.72","89.7509765625","16.38",,,,,,,,,,,,,,,,,,,,,
2021-07-17 05:49:42,0,,,,"16.92","10.13","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 06:10:02,"102.481","44.76","89.9462890625","18.13",,,,,,,,,,,,,,,,,,,,,
2021-07-17 06:11:49,0,,,,"16.95","10.16","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 06:30:39,"102.493","58.09","88.5283203125","20.44",,,,,,,,,,,,,,,,,,,,,
2021-07-17 06:33:56,0,,,,"16.98","10.18","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 06:54:17,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17 07:20:26,"102.53","225.84","73.5888671875","23.81",,,,,,,,,,,,,,,,,,,,,
2021-07-17 07:23:43,0,,,,"17.04","10.18","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 08:08:45,0,,,,"17.06","10.21","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 08:28:28,"102.546","129.62","64.3603515625","27.16",,,,,,,,,,,,,,,,,,,,,
2021-07-17 08:31:45,0,,,,"17.12","10.24","0.022",,,,,,,,,,,,,,,,,,
2021-07-17 08:52:09,"102.554","57.36","61.400390625","27.14",,,,,,,,,,,,,,,,,,,,,
2021-07-17 09:15:50,"102.542","78.34","58.966796875","27.09",,,,,,,,,,,,,,,,,,,,,
2021-07-17 10:50:51,0,,,,"17.84","10.1","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 11:11:15,"102.538","28.34","56.4794921875","26.8",,,,,,,,,,,,,,,,,,,,,
2021-07-17 11:34:55,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17 11:37:24,"102.54","22.33","56.3203125","26.92",,,,,,,,,,,,,,,,,,,,,
2021-07-17 12:01:05,"102.526","17.15","57.5859375","27.05",,,,,,,,,,,,,,,,,,,,,
2021-07-17 12:02:53,0,,,,"18.11","10.05","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 12:21:45,"102.523","15.87","56.0849609375","27.26",,,,,,,,,,,,,,,,,,,,,
2021-07-17 12:48:44,0,,,,"18.25","10.1","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 13:12:25,0,,,,"18.47","10.08","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 13:59:47,0,,,,"18.38","10.13","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 16:15:15,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17 16:17:44,0,,,,"18.55",10,"0.021",,,,,,,,,,,,,,,,,,
2021-07-17 16:38:07,"102.433","16.84","56.203125","24.77",,,,,,,,,,,,,,,,,,,,,
2021-07-17 16:41:24,0,,,,"18.6","10.02","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 17:05:04,0,,,,"18.58",10,"0.021",,,,,,,,,,,,,,,,,,
2021-07-17 17:25:26,"102.403","4.78","59.5","23.35",,,,,,,,,,,,,,,,,,,,,
2021-07-17 17:49:05,"102.408","4.6","59.923828125","22.74",,,,,,,,,,,,,,,,,,,,,
2021-07-17 18:16:02,0,,,,"18.55",10,"0.021",,,,,,,,,,,,,,,,,,
2021-07-17 18:34:04,"102.419","4.08","65.712890625","21.35",,,,,,,,,,,,,,,,,,,,,
2021-07-17 19:00:01,0,,,,"18.6","9.97","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 19:20:22,"102.435","1.37","70.984375","19.29",,,,,,,,,,,,,,,,,,,,,
2021-07-17 19:23:56,0,,,,"18.6","9.92","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 19:44:16,"102.438","0.74","73.12109375","18.12",,,,,,,,,,,,,,,,,,,,,
2021-07-17 19:47:33,0,,,,"18.58","9.97","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 20:07:53,"102.437","0.08","75.0888671875","16.89",,,,,,,,,,,,,,,,,,,,,
2021-07-17 20:11:10,0,,,,"18.49","10.08","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 20:31:30,"102.451",0,"77.083984375","15.88",,,,,,,,,,,,,,,,,,,,,
2021-07-17 20:33:34,0,,,,"18.44","9.95","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 20:52:05,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17 20:54:33,"102.46",0,"79.322265625","15.3",,,,,,,,,,,,,,,,,,,,,
2021-07-17 20:57:35,0,,,,"18.38","10.02","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 21:17:53,"102.449",0,"80.2138671875","14.73",,,,,,,,,,,,,,,,,,,,,
2021-07-17 21:41:13,"102.446",0,"81.560546875","14.35",,,,,,,,,,,,,,,,,,,,,
2021-07-17 21:44:14,0,,,,"18.28",10,"0.021",,,,,,,,,,,,,,,,,,
2021-07-17 22:04:33,"102.446",0,"81.9697265625","13.91",,,,,,,,,,,,,,,,,,,,,
2021-07-17 22:07:34,0,,,,"18.25","9.92","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 22:30:13,0,,,,"18.17","9.89","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 22:51:12,0,,,,18,"9.89","0.021",,,,,,,,,,,,,,,,,,
2021-07-17 23:11:30,"102.42",0,"83.6005859375","12.93",,,,,,,,,,,,,,,,,,,,,
2021-07-17 23:14:31,0,,,,"18.06",10,"0.02",,,,,,,,,,,,,,,,,,
2021-07-17 23:34:49,"102.422",0,"84.0078125","12.68",,,,,,,,,,,,,,,,,,,,,
2021-07-17 23:37:50,0,,,,18,"9.95","0.02",,,,,,,,,,,,,,,,,,
2021-07-17 23:58:09,"102.397",0,"84.6767578125","12.57",,,,,,,,,,,,,,,,,,,,,
2021-07-18 00:44:06,"102.382",0,"85.318359375","12.22",,,,,,,,,,,,,,,,,,,,,
2021-07-18 00:44:47,0,,,,"17.76","9.95","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 01:08:06,0,,,,"17.7","9.92","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 01:28:23,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18 01:30:52,"102.363",0,"85.5498046875","11.75",,,,,,,,,,,,,,,,,,,,,
2021-07-18 01:33:53,0,,,,"17.62","9.92","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 01:54:11,"102.353",0,"85.939453125","11.71",,,,,,,,,,,,,,,,,,,,,
2021-07-18 01:57:12,0,,,,"17.53","10.02","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 02:20:31,0,,,,"17.45","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 02:40:41,"102.363",0,"86.462890625","11.5",,,,,,,,,,,,,,,,,,,,,
2021-07-18 02:40:49,0,,,,"17.37","9.82","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 03:01:07,"102.354","0.01","86.646484375","11.42",,,,,,,,,,,,,,,,,,,,,
2021-07-18 03:24:42,"102.339","0.15","86.974609375","11.46",,,,,,,,,,,,,,,,,,,,,
2021-07-18 03:28:00,0,,,,"17.26","9.92","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 03:48:18,"102.324","0.4","87.2890625","11.54",,,,,,,,,,,,,,,,,,,,,
2021-07-18 03:51:35,0,,,,"17.17","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 04:11:53,"102.332","1.62","87.8623046875","12.36",,,,,,,,,,,,,,,,,,,,,
2021-07-18 04:35:29,"102.328","2.99","88.357421875","13.27",,,,,,,,,,,,,,,,,,,,,
2021-07-18 04:38:46,0,,,,"17.17","9.95","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 04:57:18,"102.33","6.03","88.703125","14.06",,,,,,,,,,,,,,,,,,,,,
2021-07-18 04:59:05,0,,,,"17.15","9.97","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 05:19:24,"102.334","7.75","88.9287109375","14.8",,,,,,,,,,,,,,,,,,,,,
2021-07-18 05:22:41,0,,,,"17.15","9.97","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 05:46:18,0,,,,"17.15","9.79","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 06:06:37,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18 06:12:23,0,,,,"17.01","9.97","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 06:32:43,"102.311","18.75","88.974609375","17.87",,,,,,,,,,,,,,,,,,,,,
2021-07-18 06:36:00,0,,,,"17.12","9.84","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 06:56:21,"102.328","27.92","88.486328125","19.83",,,,,,,,,,,,,,,,,,,,,
2021-07-18 06:56:45,0,,,,"17.15","9.97","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 07:16:59,"102.312","76.47","85.26171875","21.68",,,,,,,,,,,,,,,,,,,,,
2021-07-18 07:20:16,0,,,,"17.15","9.89","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 07:40:38,"102.301","240.36","78.98828125","23.22",,,,,,,,,,,,,,,,,,,,,
2021-07-18 07:43:56,0,,,,"17.15","9.95","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 08:04:19,"102.3","135.68","71.904296875","25.01",,,,,,,,,,,,,,,,,,,,,
2021-07-18 08:07:36,0,,,,"17.15","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 08:51:42,"102.288","143.47","66.7802734375","26.91",,,,,,,,,,,,,,,,,,,,,
2021-07-18 08:53:45,0,,,,"17.26","9.84","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 09:12:23,"102.276","59.31","65.2275390625","27.49",,,,,,,,,,,,,,,,,,,,,
2021-07-18 09:39:22,0,,,,"17.4","9.95","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 09:59:46,"102.272","18.23","64.4619140625","27.79",,,,,,,,,,,,,,,,,,,,,
2021-07-18 10:23:28,"102.252","14.32","62.0400390625","27.67",,,,,,,,,,,,,,,,,,,,,
2021-07-18 10:47:09,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18 10:49:38,"102.235","14.49","59.9970703125","27.62",,,,,,,,,,,,,,,,,,,,,
2021-07-18 10:50:52,0,,,,"17.92","9.79","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 11:34:00,"102.215","8.67","59.2255859375","27.92",,,,,,,,,,,,,,,,,,,,,
2021-07-18 12:00:59,0,,,,"17.97","9.76","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 12:24:40,0,,,,"18.06","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 12:47:57,0,,,,"18.17","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 13:05:44,"102.185","9.22","57.197265625","26.9",,,,,,,,,,,,,,,,,,,,,
2021-07-18 13:09:02,0,,,,"18.25","9.84","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 13:56:24,0,,,,"18.41","9.76","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 14:16:48,"102.172","0.09","58.443359375","26.26",,,,,,,,,,,,,,,,,,,,,
2021-07-18 14:40:28,"102.174",0,"58.1806640625","25.38",,,,,,,,,,,,,,,,,,,,,
2021-07-18 15:02:22,"102.176","0.11","60.513671875","25.18",,,,,,,,,,,,,,,,,,,,,
2021-07-18 15:30:17,0,,,,"18.71","9.79","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 15:50:39,"102.186",0,"60.029296875","24.05",,,,,,,,,,,,,,,,,,,,,
2021-07-18 16:17:36,0,,,,"18.77","9.89","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 17:02:02,0,,,,"18.79","9.76","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 17:25:32,0,,,,"18.79","9.87","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 17:45:53,"102.192","2.24","66.4423828125","20.83",,,,,,,,,,,,,,,,,,,,,
2021-07-18 18:09:31,"102.217","2.09","67.4814453125","20.09",,,,,,,,,,,,,,,,,,,,,
2021-07-18 18:12:49,0,,,,"18.79","9.84","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 18:36:27,0,,,,"18.79","9.66","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 18:56:47,"102.235","0.84","68.93359375","18.64",,,,,,,,,,,,,,,,,,,,,
2021-07-18 18:58:51,0,,,,"18.71","9.82","0.02",,,,,,,,,,,,,,,,,,
2021-07-18 19:20:41,0,,,,"18.68","9.71","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 19:41:01,"102.254","0.26","70.3154296875","17.43",,,,,,,,,,,,,,,,,,,,,
2021-07-18 20:04:37,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18 20:07:06,"102.272","0.02","73.08203125","16.79",,,,,,,,,,,,,,,,,,,,,
2021-07-18 20:30:43,"102.283",0,"75.033203125","16.42",,,,,,,,,,,,,,,,,,,,,
2021-07-18 20:34:00,0,,,,"18.52","9.76","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 20:54:10,"102.269",0,"76.310546875","15.89",,,,,,,,,,,,,,,,,,,,,
2021-07-18 20:55:25,0,,,,"18.47","9.84","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 21:14:29,"102.261",0,"79.212890625","15.44",,,,,,,,,,,,,,,,,,,,,
2021-07-18 21:17:31,0,,,,"18.41","9.74","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 21:37:49,"102.257",0,"80.4111328125","15.15",,,,,,,,,,,,,,,,,,,,,
2021-07-18 21:40:51,0,,,,"18.36","9.69","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 22:01:09,"102.26",0,"81.8564453125","14.98",,,,,,,,,,,,,,,,,,,,,
2021-07-18 22:04:11,0,,,,"18.3","9.76","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 22:24:29,"102.253",0,"83.46875","15.11",,,,,,,,,,,,,,,,,,,,,
2021-07-18 22:27:31,0,,,,"18.28","9.79","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 22:47:49,"102.255",0,"84.419921875","15.24",,,,,,,,,,,,,,,,,,,,,
2021-07-18 22:50:51,0,,,,"18.28","9.71","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 23:09:23,"102.243",0,"84.9404296875","15.28",,,,,,,,,,,,,,,,,,,,,
2021-07-18 23:34:30,0,,,,"18.17","9.76","0.019",,,,,,,,,,,,,,,,,,
2021-07-18 23:54:49,"102.224",0,"85.451171875","15.26",,,,,,,,,,,,,,,,,,,,,
2021-07-18 23:57:50,0,,,,"18.11","9.82","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 00:18:09,"102.212",0,"85.517578125","15.13",,,,,,,,,,,,,,,,,,,,,
2021-07-19 00:21:10,0,,,,"18.08","9.79","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 00:41:28,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19 00:43:57,"102.218",0,"84.521484375","14.6",,,,,,,,,,,,,,,,,,,,,
2021-07-19 00:46:58,0,,,,"18.03","9.69","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 01:06:03,"102.231",0,"83.4931640625","13.94",,,,,,,,,,,,,,,,,,,,,
2021-07-19 01:07:17,0,,,,"17.92","9.71","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 01:27:35,"102.228",0,"83.251953125","13.32",,,,,,,,,,,,,,,,,,,,,
2021-07-19 01:30:36,0,,,,"17.84","9.79","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 01:53:56,0,,,,"17.81","9.74","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 02:14:14,"102.205",0,"84.53125","12.68",,,,,,,,,,,,,,,,,,,,,
2021-07-19 02:17:15,0,,,,"17.81","9.69","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 02:37:33,"102.206",0,"85.568359375","12.81",,,,,,,,,,,,,,,,,,,,,
2021-07-19 02:40:34,0,,,,"17.56","9.87","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 03:00:53,"102.217",0,"86.4375","13.23",,,,,,,,,,,,,,,,,,,,,
2021-07-19 03:02:40,0,,,,"17.62","9.71","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 03:21:27,"102.209","0.02","87.0478515625","13.62",,,,,,,,,,,,,,,,,,,,,
2021-07-19 03:24:45,0,,,,"17.59","9.76","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 03:48:21,0,,,,"17.56","9.82","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 04:08:39,"102.221","0.02","87.755859375","13.99",,,,,,,,,,,,,,,,,,,,,
2021-07-19 04:32:16,"102.221","0.2","88.029296875","14.19",,,,,,,,,,,,,,,,,,,,,
2021-07-19 04:35:33,0,,,,"17.51","9.66","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 04:55:52,"102.215","0.06","88.337890625","14.57",,,,,,,,,,,,,,,,,,,,,
2021-07-19 04:59:09,0,,,,"17.48","9.66","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 05:16:36,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19 05:19:28,"102.216","0.12","88.525390625","14.84",,,,,,,,,,,,,,,,,,,,,
2021-07-19 05:22:46,0,,,,"17.48","9.71","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 05:43:05,"102.232",0,"88.630859375","15.03",,,,,,,,,,,,,,,,,,,,,
2021-07-19 05:46:22,0,,,,"17.4","9.61","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 06:06:41,"102.235","0.48","88.7744140625","15.47",,,,,,,,,,,,,,,,,,,,,
2021-07-19 06:09:59,0,,,,"17.42","9.64","0.019",,,,,,,,,,,,,,,,,,
2021-07-19 06:30:18,"102.234",0,"88.828125","15.85",,,,,,,,,,,,,,,,,,,,,
2021-07-19 06:33:14,0,,,,"17.4","9.64","0.019",,,,,,,,,,,,,,,,,,
